regime,trial,t,algorithm,two_qubit_depth,entanglement_fidelity,cp_by_kraus,trace_preservation_error,minimum_completeness_eigenvalue,support_dimension,support_cutoff,output_dimension,choi_dimension,support_trace_preservation_error,mutual_information_bits,H2_R_given_C_bits,renyi2_candidate,von_neumann_candidate,petz_minus_renyi2_candidate,petz_minus_von_neumann_candidate,rank_rho_RC,rank_rho_C,spectrum_rho_RC,spectrum_rho_C,stabilizer_dim_RC,stabilizer_dim_C,stabilizer_dim_R,stabilizer_correlation_rank_r,accessible_message_pauli_rank_in_C
weak,30,2,petz,,0.9999999999999991,True,1.2560739669470201e-15,0.9999999999999991,16,2.4999999999999994e-13,64,128,2.431944160314055e-15,8.881784197001252e-16,1.0000000000000016,1.000000000000001,0.9999999999999993,-1.9984014443252818e-15,-2.220446049250313e-16,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,30,3,petz,,0.9999999999999996,True,6.280369834735101e-16,0.9999999999999996,8,3.535533905932735e-13,128,256,1.2560739669470201e-15,2.220446049250313e-15,1.0000000000000029,1.000000000000002,0.9999999999999984,-2.4424906541753444e-15,1.1102230246251565e-15,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,30,4,petz,,0.9999999999999989,True,6.280369834735101e-16,0.9999999999999996,4,4.999999999999998e-13,256,512,3.885935469125957e-16,6.661338147750939e-16,1.000000000000001,1.0000000000000007,0.9999999999999996,-1.7763568394002505e-15,-6.661338147750939e-16,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,30,5,petz,,0.9999999999999942,True,3.1401849173675503e-16,0.9999999999999998,2,7.071067811865474e-13,512,1024,3.443335648308716e-15,0.0,1.0000000000000022,1.0000000000000016,1.0,-7.327471962526033e-15,-5.773159728050814e-15,2,1,0.5;0.5,1,0,0,0,0,0
weak,31,1,petz,,0.9999999999999986,True,1.88411095042053e-15,0.9999999999999987,32,1.7677669529663684e-13,32,64,4.201797244703527e-15,0.0,1.000000000000002,1.0000000000000013,1.0,-2.7755575615628914e-15,-1.4432899320127035e-15,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,31,2,petz,,0.9999999999999993,True,1.4130832128153975e-15,0.999999999999999,16,2.4999999999999994e-13,64,128,4.254843516675939e-15,0.0,1.000000000000002,1.0000000000000013,1.0,-1.9984014443252818e-15,-6.661338147750939e-16,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,31,3,petz,,0.9999999999999973,True,2.0411201962889075e-15,0.9999999999999986,8,3.535533905932737e-13,128,256,2.641690940509581e-15,2.6645352591003757e-15,1.0000000000000036,1.0000000000000024,0.9999999999999981,-5.10702591327572e-15,-7.771561172376096e-16,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,31,4,petz,,0.9999999999999982,True,1.0990647210786425e-15,0.9999999999999992,4,4.999999999999999e-13,256,512,4.554817021811344e-15,8.881784197001252e-16,1.0000000000000002,1.0000000000000002,0.9999999999999993,-1.9984014443252818e-15,-1.1102230246251565e-15,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,31,5,petz,,0.9999999999999982,True,6.280369834735101e-16,0.9999999999999996,2,7.071067811865476e-13,512,1024,1.6092093271358688e-15,0.0,1.0000000000000013,1.0000000000000009,1.0,-2.6645352591003757e-15,-1.7763568394002505e-15,2,1,0.5;0.5,1,0,0,0,0,0
weak,32,1,petz,,0.9999999999999983,True,6.280369834735101e-16,0.9999999999999996,32,1.7677669529663682e-13,32,64,2.718917203879366e-15,8.881784197001252e-16,1.0000000000000013,1.0000000000000009,0.9999999999999993,-2.55351295663786e-15,-9.992007221626409e-16,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,32,2,petz,,0.9999999999999991,True,1.0990647210786425e-15,0.9999999999999992,16,2.5e-13,64,128,1.0341858481637153e-15,1.7763568394002505e-15,1.0000000000000016,1.000000000000001,0.9999999999999988,-1.9984014443252818e-15,3.3306690738754696e-16,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,32,3,petz,,0.9999999999999981,True,1.0990647210786425e-15,0.9999999999999992,8,3.5355339059327364e-13,128,256,1.3662286961613655e-15,1.3322676295501878e-15,1.0000000000000022,1.0000000000000016,0.9999999999999991,-3.4416913763379853e-15,-9.992007221626409e-16,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,32,4,petz,,0.9999999999999979,True,1.0990647210786425e-15,0.9999999999999992,4,4.999999999999999e-13,256,512,1.4890678778930882e-15,8.881784197001252e-16,1.0000000000000002,1.0000000000000002,0.9999999999999993,-2.3314683517128287e-15,-1.4432899320127035e-15,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,32,5,petz,,0.9999999999999964,True,6.280369834735101e-16,0.9999999999999996,2,7.071067811865475e-13,512,1024,2.3229961815352184e-15,0.0,1.0000000000000013,1.0000000000000009,1.0,-4.440892098500626e-15,-3.552713678800501e-15,2,1,0.5;0.5,1,0,0,0,0,0
weak,33,1,petz,,0.9999999999999984,True,6.280369834735101e-16,0.9999999999999996,32,1.7677669529663687e-13,32,64,3.578367536808112e-15,1.7763568394002505e-15,1.0000000000000033,1.0000000000000022,0.9999999999999988,-3.774758283725532e-15,-3.3306690738754696e-16,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,33,2,petz,,0.9999999999999993,True,1.2560739669470201e-15,0.9999999999999991,16,2.4999999999999994e-13,64,128,2.647131023689539e-15,8.881784197001252e-16,1.0000000000000029,1.000000000000002,0.9999999999999993,-2.6645352591003757e-15,0.0,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,33,3,petz,,0.9999999999999994,True,1.2560739669470201e-15,0.9999999999999991,8,3.535533905932737e-13,128,256,2.1486681928575912e-15,1.7763568394002505e-15,1.0000000000000016,1.000000000000001,0.9999999999999988,-1.6653345369377348e-15,6.661338147750939e-16,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,33,4,petz,,0.9999999999999984,True,6.280369834735101e-16,0.9999999999999996,4,4.999999999999998e-13,256,512,6.498684481088736e-16,6.661338147750939e-16,1.000000000000001,1.0000000000000007,0.9999999999999996,-2.220446049250313e-15,-1.1102230246251565e-15,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,33,5,petz,,0.9999999999999942,True,3.1401849173675503e-16,0.9999999999999998,2,7.071067811865474e-13,512,1024,3.443335648308716e-15,0.0,1.0000000000000022,1.0000000000000016,1.0,-7.327471962526033e-15,-5.773159728050814e-15,2,1,0.5;0.5,1,0,0,0,0,0
weak,34,1,petz,,0.9999999999999986,True,6.280369834735101e-16,0.9999999999999996,32,1.7677669529663687e-13,32,64,4.885089372343707e-15,2.6645352591003757e-15,1.0000000000000022,1.0000000000000016,0.9999999999999981,-2.9976021664879227e-15,4.440892098500626e-16,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,34,2,petz,,0.9999999999999993,True,1.2560739669470201e-15,0.9999999999999991,16,2.5e-13,64,128,3.4747373351980075e-15,8.881784197001252e-16,1.000000000000001,1.0000000000000007,0.9999999999999993,-1.3322676295501878e-15,0.0,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,34,3,petz,,0.9999999999999996,True,6.280369834735101e-16,0.9999999999999996,8,3.535533905932735e-13,128,256,1.452335524282492e-15,2.220446049250313e-15,1.0000000000000029,1.000000000000002,0.9999999999999984,-2.4424906541753444e-15,1.1102230246251565e-15,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,34,4,petz,,0.9999999999999989,True,6.280369834735101e-16,0.9999999999999996,4,4.999999999999998e-13,256,512,3.885935469125957e-16,6.661338147750939e-16,1.000000000000001,1.0000000000000007,0.9999999999999996,-1.7763568394002505e-15,-6.661338147750939e-16,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,34,5,petz,,0.9999999999999942,True,3.1401849173675503e-16,0.9999999999999998,2,7.071067811865474e-13,512,1024,3.443335648308716e-15,0.0,1.0000000000000022,1.0000000000000016,1.0,-7.327471962526033e-15,-5.773159728050814e-15,2,1,0.5;0.5,1,0,0,0,0,0
weak,35,1,petz,,0.9999999999999986,True,6.280369834735101e-16,0.9999999999999996,32,1.7677669529663682e-13,32,64,2.8379632921334584e-15,8.881784197001252e-16,1.0000000000000013,1.0000000000000009,0.9999999999999993,-2.3314683517128287e-15,-7.771561172376096e-16,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,35,2,petz,,0.999999999999999,True,1.0990647210786425e-15,0.9999999999999992,16,2.5e-13,64,128,1.4934316751182291e-15,1.7763568394002505e-15,1.0000000000000016,1.000000000000001,0.9999999999999988,-2.1094237467877974e-15,2.220446049250313e-16,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,35,3,petz,,0.999999999999998,True,1.0990647210786425e-15,0.9999999999999992,8,3.5355339059327364e-13,128,256,1.7344121890504802e-15,1.3322676295501878e-15,1.0000000000000022,1.0000000000000016,0.9999999999999991,-3.552713678800501e-15,-1.1102230246251565e-15,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,35,4,petz,,0.9999999999999977,True,1.0990647210786425e-15,0.9999999999999992,4,4.999999999999999e-13,256,512,1.889444373728266e-15,8.881784197001252e-16,1.0000000000000002,1.0000000000000002,0.9999999999999993,-2.55351295663786e-15,-1.6653345369377348e-15,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,35,5,petz,,0.9999999999999964,True,6.280369834735101e-16,0.9999999999999996,2,7.071067811865475e-13,512,1024,2.3229961815352184e-15,0.0,1.0000000000000013,1.0000000000000009,1.0,-4.440892098500626e-15,-3.552713678800501e-15,2,1,0.5;0.5,1,0,0,0,0,0
weak,36,1,petz,,0.9999999999999983,True,2.3551386880256627e-15,0.9999999999999983,32,1.7677669529663682e-13,32,64,4.681173333286525e-15,1.7763568394002505e-15,1.0000000000000027,1.0000000000000018,0.9999999999999988,-3.4416913763379853e-15,-4.440892098500626e-16,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,36,2,petz,,0.9999999999999969,True,1.0990647210786425e-15,0.9999999999999992,16,2.4999999999999994e-13,64,128,4.78811404537337e-15,1.3322676295501878e-15,1.0000000000000013,1.0000000000000009,0.9999999999999991,-3.9968028886505635e-15,-2.220446049250313e-15,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,36,3,petz,,0.9999999999999977,True,6.280369834735101e-16,0.9999999999999996,8,3.535533905932738e-13,128,256,5.5820009281309394e-15,8.881784197001252e-16,1.0000000000000013,1.0000000000000009,0.9999999999999993,-3.219646771412954e-15,-1.6653345369377348e-15,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,36,4,petz,,0.9999999999999998,True,3.1401849173675503e-16,0.9999999999999998,4,5e-13,256,512,2.2413346353015464e-15,0.0,1.0000000000000007,1.0000000000000004,1.0,-6.661338147750939e-16,-2.220446049250313e-16,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,36,5,petz,,1.0000000000000004,True,1.5700924586837752e-16,0.9999999999999999,2,7.071067811865476e-13,512,1024,1.0812338692454637e-14,0.0,1.0000000000000002,1.0000000000000002,1.0,2.220446049250313e-16,4.440892098500626e-16,2,1,0.5;0.5,1,0,0,0,0,0
weak,37,1,petz,,0.9999999999999986,True,6.280369834735101e-16,0.9999999999999996,32,1.7677669529663684e-13,32,64,4.172086111448649e-15,8.881784197001252e-16,1.0000000000000013,1.0000000000000009,0.9999999999999993,-2.3314683517128287e-15,-7.771561172376096e-16,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,37,2,petz,,0.9999999999999991,True,1.0990647210786425e-15,0.9999999999999992,16,2.499999999999999e-13,64,128,4.440892098500626e-16,1.7763568394002505e-15,1.0000000000000016,1.000000000000001,0.9999999999999988,-1.9984014443252818e-15,3.3306690738754696e-16,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,37,3,petz,,0.999999999999998,True,1.0990647210786425e-15,0.9999999999999992,8,3.5355339059327364e-13,128,256,1.5700924586837751e-15,1.3322676295501878e-15,1.0000000000000022,1.0000000000000016,0.9999999999999991,-3.552713678800501e-15,-1.1102230246251565e-15,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,37,4,petz,,0.9999999999999977,True,1.0990647210786425e-15,0.9999999999999992,4,4.999999999999999e-13,256,512,1.889444373728266e-15,8.881784197001252e-16,1.0000000000000002,1.0000000000000002,0.9999999999999993,-2.55351295663786e-15,-1.6653345369377348e-15,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,37,5,petz,,0.9999999999999964,True,6.280369834735101e-16,0.9999999999999996,2,7.071067811865475e-13,512,1024,2.3229961815352184e-15,0.0,1.0000000000000013,1.0000000000000009,1.0,-4.440892098500626e-15,-3.552713678800501e-15,2,1,0.5;0.5,1,0,0,0,0,0
weak,38,1,petz,,0.9999999999999982,True,1.88411095042053e-15,0.9999999999999987,32,1.7677669529663684e-13,32,64,4.871014882824102e-15,8.881784197001252e-16,1.000000000000002,1.0000000000000013,0.9999999999999993,-3.1086244689504383e-15,-1.1102230246251565e-15,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,38,2,petz,,0.9999999999999996,True,1.4130832128153975e-15,0.999999999999999,16,2.499999999999999e-13,64,128,3.960914629431362e-15,8.881784197001252e-16,0.9999999999999997,0.9999999999999998,0.9999999999999993,-2.220446049250313e-16,2.220446049250313e-16,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,38,3,petz,,0.9999999999999976,True,2.0411201962889075e-15,0.9999999999999986,8,3.535533905932737e-13,128,256,2.888112289325767e-15,1.7763568394002505e-15,1.0000000000000013,1.0000000000000009,0.9999999999999988,-3.3306690738754696e-15,-1.2212453270876722e-15,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,38,4,petz,,0.9999999999999967,True,1.0990647210786425e-15,0.9999999999999992,4,4.999999999999999e-13,256,512,2.4900604418231124e-15,8.881784197001252e-16,1.0000000000000002,1.0000000000000002,0.9999999999999993,-3.552713678800501e-15,-2.6645352591003757e-15,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,38,5,petz,,0.9999999999999978,True,6.280369834735101e-16,0.9999999999999996,2,7.071067811865476e-13,512,1024,1.2230664761086036e-15,0.0,1.0000000000000013,1.0000000000000009,1.0,-3.1086244689504383e-15,-2.220446049250313e-15,2,1,0.5;0.5,1,0,0,0,0,0
weak,39,1,petz,,0.9999999999999982,True,1.88411095042053e-15,0.9999999999999987,32,1.7677669529663684e-13,32,64,4.3072757074338876e-15,1.7763568394002505e-15,1.000000000000002,1.0000000000000013,0.9999999999999988,-3.1086244689504383e-15,-5.551115123125783e-16,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,39,2,petz,,0.9999999999999998,True,1.4130832128153975e-15,0.999999999999999,16,2.499999999999999e-13,64,128,4.528125704665403e-15,0.0,1.0000000000000002,1.0000000000000002,1.0,-4.440892098500626e-16,-2.220446049250313e-16,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,39,3,petz,,0.9999999999999967,True,2.0411201962889075e-15,0.9999999999999986,8,3.5355339059327374e-13,128,256,3.859525250064326e-15,1.7763568394002505e-15,1.0000000000000013,1.0000000000000009,0.9999999999999988,-4.218847493575595e-15,-2.1094237467877974e-15,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,39,4,petz,,0.9999999999999976,True,1.0990647210786425e-15,0.9999999999999992,4,4.999999999999999e-13,256,512,4.233555766318323e-15,8.881784197001252e-16,1.0000000000000002,1.0000000000000002,0.9999999999999993,-2.6645352591003757e-15,-1.7763568394002505e-15,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,39,5,petz,,0.9999999999999978,True,6.280369834735101e-16,0.9999999999999996,2,7.071067811865476e-13,512,1024,1.2230664761086036e-15,0.0,1.0000000000000013,1.0000000000000009,1.0,-3.1086244689504383e-15,-2.220446049250313e-15,2,1,0.5;0.5,1,0,0,0,0,0
weak,40,1,petz,,0.9999999999999983,True,6.280369834735101e-16,0.9999999999999996,32,1.767766952966369e-13,32,64,5.421130072750744e-15,8.881784197001252e-16,1.0000000000000018,1.0000000000000013,0.9999999999999993,-2.9976021664879227e-15,-9.992007221626409e-16,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,40,2,petz,,0.9999999999999992,True,1.2560739669470201e-15,0.9999999999999991,16,2.4999999999999994e-13,64,128,2.6255232226624587e-15,1.3322676295501878e-15,1.000000000000002,1.0000000000000013,0.9999999999999991,-2.1094237467877974e-15,1.1102230246251565e-16,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,40,3,petz,,0.9999999999999996,True,1.2560739669470201e-15,0.9999999999999991,8,3.535533905932735e-13,128,256,1.3185473269677273e-15,1.7763568394002505e-15,1.000000000000002,1.0000000000000013,0.9999999999999988,-1.7763568394002505e-15,7.771561172376096e-16,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,40,4,petz,,0.9999999999999989,True,6.280369834735101e-16,0.9999999999999996,4,4.999999999999998e-13,256,512,3.237200381486609e-16,6.661338147750939e-16,1.000000000000001,1.0000000000000007,0.9999999999999996,-1.7763568394002505e-15,-6.661338147750939e-16,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,40,5,petz,,0.9999999999999942,True,3.1401849173675503e-16,0.9999999999999998,2,7.071067811865474e-13,512,1024,3.443335648308716e-15,0.0,1.0000000000000022,1.0000000000000016,1.0,-7.327471962526033e-15,-5.773159728050814e-15,2,1,0.5;0.5,1,0,0,0,0,0
weak,41,1,petz,,0.9999999999999982,True,1.88411095042053e-15,0.9999999999999987,32,1.7677669529663682e-13,32,64,5.230150211182952e-15,8.881784197001252e-16,1.0000000000000009,1.0000000000000007,0.9999999999999993,-2.4424906541753444e-15,-1.1102230246251565e-15,32,16,0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125;0.03125,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0,0,0,0,0
weak,41,2,petz,,0.9999999999999993,True,2.1981295904438867e-15,0.9999999999999984,16,2.499999999999999e-13,64,128,3.6523700316316024e-15,2.6645352591003757e-15,1.000000000000003,1.0000000000000022,0.9999999999999981,-2.886579864025407e-15,1.2212453270876722e-15,16,8,0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0,0,0,0,0
weak,41,3,petz,,0.9999999999999967,True,2.04112035598217e-15,0.9999999999999986,8,3.535533905932737e-13,128,256,3.2602666128553273e-15,2.6645352591003757e-15,1.0000000000000036,1.0000000000000024,0.9999999999999981,-5.773159728050814e-15,-1.4432899320127035e-15,8,4,0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125,0.25;0.25;0.25;0.25,0,0,0,0,0
weak,41,4,petz,,0.9999999999999982,True,1.0990647952219433e-15,0.9999999999999992,4,4.999999999999999e-13,256,512,4.354382607765269e-15,8.881784197001252e-16,1.0000000000000002,1.0000000000000002,0.9999999999999993,-1.9984014443252818e-15,-1.1102230246251565e-15,4,2,0.25;0.25;0.25;0.25,0.5;0.5,0,0,0,0,0
weak,41,5,petz,,0.9999999999999982,True,6.280370159112043e-16,0.9999999999999996,2,7.071067811865476e-13,512,1024,1.5400834998076632e-15,0.0,1.0000000000000013,1.0000000000000009,1.0,-2.6645352591003757e-15,-1.7763568394002505e-15,2,1,0.5;0.5,1,0,0,0,0,0
